id,sale
3016582,475.25363
3016583,475.25363
3016584,475.25363
3016585,475.2536
3016586,475.2536
3016587,475.25363
3016588,475.25363
3016589,475.25363
3016590,475.2536
3016591,475.2536
3016592,475.25363
3016593,475.25363
3016594,475.25363
3016595,475.2536
3016596,475.2536
3016597,475.25363
3016598,475.25363
3016599,475.25363
3016600,475.2536
3016601,475.2536
3016602,475.25363
3016603,475.25363
3016604,475.25363
3016605,475.2536
3016606,475.2536
3016607,475.25363
3016608,475.25363
3016609,475.25363
3016610,475.2536
3016611,475.2536
3016612,475.25363
3016613,475.25363
3016614,475.25363
3016615,475.2536
3016616,475.2536
3016617,475.25363
3016618,475.25363
3016619,475.25363
3016620,475.2536
3016621,475.2536
3016622,475.25363
3016623,475.25363
3016624,475.25363
3016625,475.2536
3016626,475.2536
3016627,475.25363
3016628,475.25363
3016629,475.25363
3016630,475.2536
3016631,475.2536
3016632,475.25363
3016633,475.25363
3016634,475.25363
3016635,475.2536
3016636,475.2536
3016637,475.25363
3016638,475.25363
3016639,475.25363
3016640,475.2536
3016641,475.2536
3016642,475.25363
3016643,475.25363
3016644,475.25363
3016645,475.2536
3016646,475.2536
3016647,475.25363
3016648,475.25363
3016649,475.25363
3016650,475.2536
3016651,475.2536
3016652,475.25363
3016653,475.25363
3016654,475.25363
3016655,475.2536
3016656,475.2536
3016657,475.25363
3016658,475.25363
3016659,475.25363
3016660,475.2536
3016661,475.2536
3016662,475.25363
3016663,475.25363
3016664,475.25363
3016665,475.2536
3016666,475.2536
3016667,475.25363
3016668,475.25363
3016669,475.25363
3016670,475.2536
3016671,475.2536
3016672,475.25363
3016673,475.25363
3016674,475.25363
3016675,475.2536
3016676,475.2536
3016677,475.25363
3016678,475.25363
3016679,475.25363
3016680,475.2536
3016681,475.2536
3016682,475.25363
3016683,475.25363
3016684,475.25363
3016685,475.2536
3016686,475.2536
3016687,475.25363
3016688,475.25363
3016689,475.25363
3016690,475.2536
3016691,475.2536
3016692,475.25363
3016693,475.25363
3016694,475.25363
3016695,475.2536
3016696,475.2536
3016697,475.25363
3016698,475.25363
3016699,475.25363
3016700,475.2536
3016701,475.2536
3016702,475.25363
3016703,475.25363
3016704,475.25363
3016705,475.2536
3016706,475.2536
3016707,475.25363
3016708,475.25363
3016709,475.25363
3016710,475.2536
3016711,475.2536
3016712,475.25363
3016713,475.25363
3016714,475.25363
3016715,475.2536
3016716,475.2536
3016717,475.25363
3016718,475.25363
3016719,475.25363
3016720,475.2536
3016721,475.2536
3016722,475.25363
3016723,475.25363
3016724,475.25363
3016725,475.2536
3016726,475.2536
3016727,475.25363
3016728,475.25363
3016729,475.25363
3016730,475.2536
3016731,475.2536
3016732,475.25363
3016733,475.25363
3016734,475.25363
3016735,475.2536
3016736,475.2536
3016737,475.25363
3016738,475.25363
3016739,475.25363
3016740,475.2536
3016741,475.2536
3016742,475.25363
3016743,475.25363
3016744,475.25363
3016745,475.2536
3016746,475.2536
3016747,475.25363
3016748,475.25363
3016749,475.25363
3016750,475.2536
3016751,475.2536
3016752,475.25363
3016753,475.25363
3016754,475.25363
3016755,475.2536
3016756,475.2536
3016757,475.25363
3016758,475.25363
3016759,475.25363
3016760,475.2536
3016761,475.2536
3016762,475.25363
3016763,475.25363
3016764,475.25363
3016765,475.2536
3016766,475.2536
3016767,475.25363
3016768,475.25363
3016769,475.25363
3016770,475.2536
3016771,475.2536
3016772,475.25363
3016773,475.25363
3016774,475.25363
3016775,475.2536
3016776,475.2536
3016777,475.25363
3016778,475.25363
3016779,475.25363
3016780,475.2536
3016781,475.2536
3016782,475.25363
3016783,475.25363
3016784,475.25363
3016785,475.2536
3016786,475.2536
3016787,475.25363
3016788,475.25363
3016789,475.25363
3016790,475.2536
3016791,475.2536
3016792,475.25363
3016793,475.25363
3016794,475.25363
3016795,475.2536
3016796,475.2536
3016797,475.25363
3016798,475.25363
3016799,475.25363
3016800,475.2536
3016801,475.2536
3016802,475.25363
3016803,475.25363
3016804,475.25363
3016805,475.2536
3016806,475.2536
3016807,475.25363
3016808,475.25363
3016809,475.25363
3016810,475.2536
3016811,475.2536
3016812,475.25363
3016813,475.25363
3016814,475.25363
3016815,475.2536
3016816,475.2536
3016817,475.25363
3016818,475.25363
3016819,475.25363
3016820,475.2536
3016821,475.2536
3016822,475.25363
3016823,475.25363
3016824,475.25363
3016825,475.2536
3016826,475.2536
3016827,475.25363
3016828,475.25363
3016829,475.25363
3016830,475.2536
3016831,475.2536
3016832,475.25363
3016833,475.25363
3016834,475.25363
3016835,475.2536
3016836,475.2536
3016837,475.25363
3016838,475.25363
3016839,475.25363
3016840,475.2536
3016841,475.2536
3016842,475.25363
3016843,475.25363
3016844,475.25363
3016845,475.2536
3016846,475.2536
3016847,475.25363
3016848,475.25363
3016849,475.25363
3016850,475.2536
3016851,475.2536
3016852,475.25363
3016853,475.25363
3016854,475.25363
3016855,475.2536
3016856,475.2536
3016857,475.25363
3016858,475.25363
3016859,475.25363
3016860,475.2536
3016861,475.2536
3016862,475.25363
3016863,475.25363
3016864,475.25363
3016865,475.2536
3016866,475.2536
3016867,475.25363
3016868,475.25363
3016869,475.25363
3016870,475.2536
3016871,475.2536
3016872,475.25363
3016873,475.25363
3016874,475.25363
3016875,475.2536
3016876,475.2536
3016877,475.25363
3016878,475.25363
3016879,475.25363
3016880,475.2536
3016881,475.2536
3016882,475.25363
3016883,475.25363
3016884,475.25363
3016885,475.2536
3016886,475.2536
3016887,475.25363
3016888,475.25363
3016889,475.25363
3016890,475.2536
3016891,475.2536
3016892,475.25363
3016893,475.25363
3016894,475.25363
3016895,475.2536
3016896,475.2536
3016897,475.25363
3016898,475.25363
3016899,475.25363
3016900,475.2536
3016901,475.2536
3016902,475.25363
3016903,475.25363
3016904,475.25363
3016905,475.2536
3016906,475.2536
3016907,475.25363
3016908,475.25363
3016909,475.25363
3016910,475.2536
3016911,475.2536
3016912,475.25363
3016913,475.25363
3016914,475.25363
3016915,475.2536
3016916,475.2536
3016917,475.25363
3016918,475.25363
3016919,475.25363
3016920,475.2536
3016921,475.2536
3016922,475.25363
3016923,475.25363
3016924,475.25363
3016925,475.2536
3016926,475.2536
3016927,475.25363
3016928,475.25363
3016929,475.25363
3016930,475.2536
3016931,475.2536
3016932,475.25363
3016933,475.25363
3016934,475.25363
3016935,475.2536
3016936,475.2536
3016937,475.25363
3016938,475.25363
3016939,475.25363
3016940,475.2536
3016941,475.2536
3016942,475.25363
3016943,475.25363
3016944,475.25363
3016945,475.2536
3016946,475.2536
3016947,475.25363
3016948,475.25363
3016949,475.25363
3016950,475.2536
3016951,475.2536
3016952,475.25363
3016953,475.25363
3016954,475.25363
3016955,475.2536
3016956,475.2536
3016957,475.25363
3016958,475.25363
3016959,475.25363
3016960,475.2536
3016961,475.2536
3016962,475.25363
3016963,475.25363
3016964,475.25363
3016965,475.2536
3016966,475.2536
3016967,475.25363
3016968,475.25363
3016969,475.25363
3016970,475.2536
3016971,475.2536
3016972,475.25363
3016973,475.25363
3016974,475.25363
3016975,475.2536
3016976,475.2536
3016977,475.25363
3016978,475.25363
3016979,475.25363
3016980,475.2536
3016981,475.2536
3016982,475.25363
3016983,475.25363
3016984,475.25363
3016985,475.2536
3016986,475.2536
3016987,475.25363
3016988,475.25363
3016989,475.25363
3016990,475.2536
3016991,475.2536
3016992,475.25363
3016993,475.25363
3016994,475.25363
3016995,475.2536
3016996,475.2536
3016997,475.25363
3016998,475.25363
3016999,475.25363
3017000,475.2536
3017001,475.2536
3017002,475.25363
3017003,475.25363
3017004,475.25363
3017005,475.2536
3017006,475.2536
3017007,475.25363
3017008,475.25363
3017009,475.25363
3017010,475.2536
3017011,475.2536
3017012,475.25363
3017013,475.25363
3017014,475.25363
3017015,475.2536
3017016,475.2536
3017017,475.25363
3017018,475.25363
3017019,475.25363
3017020,475.2536
3017021,475.2536
3017022,475.25363
3017023,475.25363
3017024,475.25363
3017025,475.2536
3017026,475.2536
3017027,475.25363
3017028,475.25363
3017029,475.25363
3017030,475.2536
3017031,475.2536
3017032,475.25363
3017033,475.25363
3017034,475.25363
3017035,475.2536
3017036,475.2536
3017037,475.25363
3017038,475.25363
3017039,475.25363
3017040,475.2536
3017041,475.2536
3017042,475.25363
3017043,475.25363
3017044,475.25363
3017045,475.2536
3017046,475.2536
3017047,475.25363
3017048,475.25363
3017049,475.25363
3017050,475.2536
3017051,475.2536
3017052,475.25363
3017053,475.25363
3017054,475.25363
3017055,475.2536
3017056,475.2536
3017057,475.25363
3017058,475.25363
3017059,475.25363
3017060,475.2536
3017061,475.2536
3017062,475.25363
3017063,475.25363
3017064,475.25363
3017065,475.2536
3017066,475.2536
3017067,475.25363
3017068,475.25363
3017069,475.25363
3017070,475.2536
3017071,475.2536
3017072,475.25363
3017073,475.25363
3017074,475.25363
3017075,475.2536
3017076,475.2536
3017077,475.25363
3017078,475.25363
3017079,475.25363
3017080,475.2536
3017081,475.2536
3017082,475.25363
3017083,475.25363
3017084,475.25363
3017085,475.2536
3017086,475.2536
3017087,475.25363
3017088,475.25363
3017089,475.25363
3017090,475.2536
3017091,475.2536
3017092,475.25363
3017093,475.25363
3017094,475.25363
3017095,475.2536
3017096,475.2536
3017097,475.25363
3017098,475.25363
3017099,475.25363
3017100,475.2536
3017101,475.2536
3017102,475.25363
3017103,475.25363
3017104,475.25363
3017105,475.2536
3017106,475.2536
3017107,475.25363
3017108,475.25363
3017109,475.25363
3017110,475.2536
3017111,475.2536
3017112,475.25363
3017113,475.25363
3017114,475.25363
3017115,475.2536
3017116,475.2536
3017117,475.25363
3017118,475.25363
3017119,475.25363
3017120,475.2536
3017121,475.2536
3017122,475.25363
3017123,475.25363
3017124,475.25363
3017125,475.2536
3017126,475.2536
3017127,475.25363
3017128,475.25363
3017129,475.25363
3017130,475.2536
3017131,475.2536
3017132,475.25363
3017133,475.25363
3017134,475.25363
3017135,475.2536
3017136,475.2536
3017137,475.25363
3017138,475.25363
3017139,475.25363
3017140,475.2536
3017141,475.2536
3017142,475.25363
3017143,475.25363
3017144,475.25363
3017145,475.2536
3017146,475.2536
3017147,475.25363
3017148,475.25363
3017149,475.25363
3017150,475.2536
3017151,475.2536
3017152,475.25363
3017153,475.25363
3017154,475.25363
3017155,475.2536
3017156,475.2536
3017157,475.25363
3017158,475.25363
3017159,475.25363
3017160,475.2536
3017161,475.2536
3017162,475.25363
3017163,475.25363
3017164,475.25363
3017165,475.2536
3017166,475.2536
3017167,475.25363
3017168,475.25363
3017169,475.25363
3017170,475.2536
3017171,475.2536
3017172,475.25363
3017173,475.25363
3017174,475.25363
3017175,475.2536
3017176,475.2536
3017177,475.25363
3017178,475.25363
3017179,475.25363
3017180,475.2536
3017181,475.2536
3017182,475.25363
3017183,475.25363
3017184,475.25363
3017185,475.2536
3017186,475.2536
3017187,475.25363
3017188,475.25363
3017189,475.25363
3017190,475.2536
3017191,475.2536
3017192,475.25363
3017193,475.25363
3017194,475.25363
3017195,475.2536
3017196,475.2536
3017197,475.25363
3017198,475.25363
3017199,475.25363
3017200,475.2536
3017201,475.2536
3017202,475.25363
3017203,475.25363
3017204,475.25363
3017205,475.2536
3017206,475.2536
3017207,475.25363
3017208,475.25363
3017209,475.25363
3017210,475.2536
3017211,475.2536
3017212,475.25363
3017213,475.25363
3017214,475.25363
3017215,475.2536
3017216,475.2536
3017217,475.25363
3017218,475.25363
3017219,475.25363
3017220,475.2536
3017221,475.2536
3017222,475.25363
3017223,475.25363
3017224,475.25363
3017225,475.2536
3017226,475.2536
3017227,475.25363
3017228,475.25363
3017229,475.25363
3017230,475.2536
3017231,475.2536
3017232,475.25363
3017233,475.25363
3017234,475.25363
3017235,475.2536
3017236,475.2536
3017237,475.25363
3017238,475.25363
3017239,475.25363
3017240,475.2536
3017241,475.2536
3017242,475.25363
3017243,475.25363
3017244,475.25363
3017245,475.2536
3017246,475.2536
3017247,475.25363
3017248,475.25363
3017249,475.25363
3017250,475.2536
3017251,475.2536
3017252,475.25363
3017253,475.25363
3017254,475.25363
3017255,475.2536
3017256,475.2536
3017257,475.25363
3017258,475.25363
3017259,475.25363
3017260,475.2536
3017261,475.2536
3017262,475.25363
3017263,475.25363
3017264,475.25363
3017265,475.2536
3017266,475.2536
3017267,475.25363
3017268,475.25363
3017269,475.25363
3017270,475.2536
3017271,475.2536
3017272,475.25363
3017273,475.25363
3017274,475.25363
3017275,475.2536
3017276,475.2536
3017277,475.25363
3017278,475.25363
3017279,475.25363
3017280,475.2536
3017281,475.2536
3017282,475.25363
3017283,475.25363
3017284,475.25363
3017285,475.2536
3017286,475.2536
3017287,475.25363
3017288,475.25363
3017289,475.25363
3017290,475.2536
3017291,475.2536
3017292,475.25363
3017293,475.25363
3017294,475.25363
3017295,475.2536
3017296,475.2536
3017297,475.25363
3017298,475.25363
3017299,475.25363
3017300,475.2536
3017301,475.2536
3017302,475.25363
3017303,475.25363
3017304,475.25363
3017305,475.2536
3017306,475.2536
3017307,475.25363
3017308,475.25363
3017309,475.25363
3017310,475.2536
3017311,475.2536
3017312,475.25363
3017313,475.25363
3017314,475.25363
3017315,475.2536
3017316,475.2536
3017317,475.25363
3017318,475.25363
3017319,475.25363
3017320,475.2536
3017321,475.2536
3017322,475.25363
3017323,475.25363
3017324,475.25363
3017325,475.2536
3017326,475.2536
3017327,475.25363
3017328,475.25363
3017329,475.25363
3017330,475.2536
3017331,475.2536
3017332,475.25363
3017333,475.25363
3017334,475.25363
3017335,475.2536
3017336,475.2536
3017337,475.25363
3017338,475.25363
3017339,475.25363
3017340,475.2536
3017341,475.2536
3017342,475.25363
3017343,475.25363
3017344,475.25363
3017345,475.2536
3017346,475.2536
3017347,475.25363
3017348,475.25363
3017349,475.25363
3017350,475.2536
3017351,475.2536
3017352,475.25363
3017353,475.25363
3017354,475.25363
3017355,475.2536
3017356,475.2536
3017357,475.25363
3017358,475.25363
3017359,475.25363
3017360,475.2536
3017361,475.2536
3017362,475.25363
3017363,475.25363
3017364,475.25363
3017365,475.2536
3017366,475.2536
3017367,475.25363
3017368,475.25363
3017369,475.25363
3017370,475.2536
3017371,475.2536
3017372,475.25363
3017373,475.25363
3017374,475.25363
3017375,475.2536
3017376,475.2536
3017377,475.25363
3017378,475.25363
3017379,475.25363
3017380,475.2536
3017381,475.2536
3017382,475.25363
3017383,475.25363
3017384,475.25363
3017385,475.2536
3017386,475.2536
3017387,475.25363
3017388,475.25363
3017389,475.25363
3017390,475.2536
3017391,475.2536
3017392,475.25363
3017393,475.25363
3017394,475.25363
3017395,475.2536
3017396,475.2536
3017397,475.25363
3017398,475.25363
3017399,475.25363
3017400,475.2536
3017401,475.2536
3017402,475.25363
3017403,475.25363
3017404,475.25363
3017405,475.2536
3017406,475.2536
3017407,475.25363
3017408,475.25363
3017409,475.25363
3017410,475.2536
3017411,475.2536
3017412,475.25363
3017413,475.25363
3017414,475.25363
3017415,475.2536
3017416,475.2536
3017417,475.25363
3017418,475.25363
3017419,475.25363
3017420,475.2536
3017421,475.2536
3017422,475.25363
3017423,475.25363
3017424,475.25363
3017425,475.2536
3017426,475.2536
3017427,475.25363
3017428,475.25363
3017429,475.25363
3017430,475.2536
3017431,475.2536
3017432,475.25363
3017433,475.25363
3017434,475.25363
3017435,475.2536
3017436,475.2536
3017437,475.25363
3017438,475.25363
3017439,475.25363
3017440,475.2536
3017441,475.2536
3017442,475.25363
3017443,475.25363
3017444,475.25363
3017445,475.2536
3017446,475.2536
3017447,475.25363
3017448,475.25363
3017449,475.25363
3017450,475.2536
3017451,475.2536
3017452,475.25363
3017453,475.25363
3017454,475.25363
3017455,475.2536
3017456,475.2536
3017457,475.25363
3017458,475.25363
3017459,475.25363
3017460,475.2536
3017461,475.2536
3017462,475.25363
3017463,475.25363
3017464,475.25363
3017465,475.2536
3017466,475.2536
3017467,475.25363
3017468,475.25363
3017469,475.25363
3017470,475.2536
3017471,475.2536
3017472,475.25363
3017473,475.25363
3017474,475.25363
3017475,475.2536
3017476,475.2536
3017477,475.25363
3017478,475.25363
3017479,475.25363
3017480,475.2536
3017481,475.2536
3017482,475.25363
3017483,475.25363
3017484,475.25363
3017485,475.2536
3017486,475.2536
3017487,475.25363
3017488,475.25363
3017489,475.25363
3017490,475.2536
3017491,475.2536
3017492,475.25363
3017493,475.25363
3017494,475.25363
3017495,475.2536
3017496,475.2536
3017497,475.25363
3017498,475.25363
3017499,475.25363
3017500,475.2536
3017501,475.2536
3017502,475.25363
3017503,475.25363
3017504,475.25363
3017505,475.2536
3017506,475.2536
3017507,475.25363
3017508,475.25363
3017509,475.25363
3017510,475.2536
3017511,475.2536
3017512,475.25363
3017513,475.25363
3017514,475.25363
3017515,475.2536
3017516,475.2536
3017517,475.25363
3017518,475.25363
3017519,475.25363
3017520,475.2536
3017521,475.2536
3017522,475.25363
3017523,475.25363
3017524,475.25363
3017525,475.2536
3017526,475.2536
3017527,475.25363
3017528,475.25363
3017529,475.25363
3017530,475.2536
3017531,475.2536
3017532,475.25363
3017533,475.25363
3017534,475.25363
3017535,475.2536
3017536,475.2536
3017537,475.25363
3017538,475.25363
3017539,475.25363
3017540,475.2536
3017541,475.2536
3017542,475.25363
3017543,475.25363
3017544,475.25363
3017545,475.2536
3017546,475.2536
3017547,475.25363
3017548,475.25363
3017549,475.25363
3017550,475.2536
3017551,475.2536
3017552,475.25363
3017553,475.25363
3017554,475.25363
3017555,475.2536
3017556,475.2536
3017557,475.25363
3017558,475.25363
3017559,475.25363
3017560,475.2536
3017561,475.2536
3017562,475.25363
3017563,475.25363
3017564,475.25363
3017565,475.2536
3017566,475.2536
3017567,475.25363
3017568,475.25363
3017569,475.25363
3017570,475.2536
3017571,475.2536
3017572,475.25363
3017573,475.25363
3017574,475.25363
3017575,475.2536
3017576,475.2536
3017577,475.25363
3017578,475.25363
3017579,475.25363
3017580,475.2536
3017581,475.2536
3017582,475.25363
3017583,475.25363
3017584,475.25363
3017585,475.2536
3017586,475.2536
3017587,475.25363
3017588,475.25363
3017589,475.25363
3017590,475.2536
3017591,475.2536
3017592,475.25363
3017593,475.25363
3017594,475.25363
3017595,475.2536
3017596,475.2536
3017597,475.25363
3017598,475.25363
3017599,475.25363
3017600,475.2536
3017601,475.2536
3017602,475.25363
3017603,475.25363
3017604,475.25363
3017605,475.2536
3017606,475.2536
3017607,475.25363
3017608,475.25363
3017609,475.25363
3017610,475.2536
3017611,475.2536
3017612,475.25363
3017613,475.25363
3017614,475.25363
3017615,475.2536
3017616,475.2536
3017617,475.25363
3017618,475.25363
3017619,475.25363
3017620,475.2536
3017621,475.2536
3017622,475.25363
3017623,475.25363
3017624,475.25363
3017625,475.2536
3017626,475.2536
3017627,475.25363
3017628,475.25363
3017629,475.25363
3017630,475.2536
3017631,475.2536
3017632,475.25363
3017633,475.25363
3017634,475.25363
3017635,475.2536
3017636,475.2536
3017637,475.25363
3017638,475.25363
3017639,475.25363
3017640,475.2536
3017641,475.2536
3017642,475.25363
3017643,475.25363
3017644,475.25363
3017645,475.2536
3017646,475.2536
3017647,475.25363
3017648,475.25363
3017649,475.25363
3017650,475.2536
3017651,475.2536
3017652,475.25363
3017653,475.25363
3017654,475.25363
3017655,475.2536
3017656,475.2536
3017657,475.25363
3017658,475.25363
3017659,475.25363
3017660,475.2536
3017661,475.2536
3017662,475.25363
3017663,475.25363
3017664,475.25363
3017665,475.2536
3017666,475.2536
3017667,475.25363
3017668,475.25363
3017669,475.25363
3017670,475.2536
3017671,475.2536
3017672,475.25363
3017673,475.25363
3017674,475.25363
3017675,475.2536
3017676,475.2536
3017677,475.25363
3017678,475.25363
3017679,475.25363
3017680,475.2536
3017681,475.2536
3017682,475.25363
3017683,475.25363
3017684,475.25363
3017685,475.2536
3017686,475.2536
3017687,475.25363
3017688,475.25363
3017689,475.25363
3017690,475.2536
3017691,475.2536
3017692,475.25363
3017693,475.25363
3017694,475.25363
3017695,475.2536
3017696,475.2536
3017697,475.25363
3017698,475.25363
3017699,475.25363
3017700,475.2536
3017701,475.2536
3017702,475.25363
3017703,475.25363
3017704,475.25363
3017705,475.2536
3017706,475.2536
3017707,475.25363
3017708,475.25363
3017709,475.25363
3017710,475.2536
3017711,475.2536
3017712,475.25363
3017713,475.25363
3017714,475.25363
3017715,475.2536
3017716,475.2536
3017717,475.25363
3017718,475.25363
3017719,475.25363
3017720,475.2536
3017721,475.2536
3017722,475.25363
3017723,475.25363
3017724,475.25363
3017725,475.2536
3017726,475.2536
3017727,475.25363
3017728,475.25363
3017729,475.25363
3017730,475.2536
3017731,475.2536
3017732,475.25363
3017733,475.25363
3017734,475.25363
3017735,475.2536
3017736,475.2536
3017737,475.25363
3017738,475.25363
3017739,475.25363
3017740,475.2536
3017741,475.2536
3017742,475.25363
3017743,475.25363
3017744,475.25363
3017745,475.2536
3017746,475.2536
3017747,475.25363
3017748,475.25363
3017749,475.25363
3017750,475.2536
3017751,475.2536
3017752,475.25363
3017753,475.25363
3017754,475.25363
3017755,475.2536
3017756,475.2536
3017757,475.25363
3017758,475.25363
3017759,475.25363
3017760,475.2536
3017761,475.2536
3017762,475.25363
3017763,475.25363
3017764,475.25363
3017765,475.2536
3017766,475.2536
3017767,475.25363
3017768,475.25363
3017769,475.25363
3017770,475.2536
3017771,475.2536
3017772,475.25363
3017773,475.25363
3017774,475.25363
3017775,475.2536
3017776,475.2536
3017777,475.25363
3017778,475.25363
3017779,475.25363
3017780,475.2536
3017781,475.2536
3017782,475.25363
3017783,475.25363
3017784,475.25363
3017785,475.2536
3017786,475.2536
3017787,475.25363
3017788,475.25363
3017789,475.25363
3017790,475.2536
3017791,475.2536
3017792,475.25363
3017793,475.25363
3017794,475.25363
3017795,475.2536
3017796,475.2536
3017797,475.25363
3017798,475.25363
3017799,475.25363
3017800,475.2536
3017801,475.2536
3017802,475.25363
3017803,475.25363
3017804,475.25363
3017805,475.2536
3017806,475.2536
3017807,475.25363
3017808,475.25363
3017809,475.25363
3017810,475.2536
3017811,475.2536
3017812,475.25363
3017813,475.25363
3017814,475.25363
3017815,475.2536
3017816,475.2536
3017817,475.25363
3017818,475.25363
3017819,475.25363
3017820,475.2536
3017821,475.2536
3017822,475.25363
3017823,475.25363
3017824,475.25363
3017825,475.2536
3017826,475.2536
3017827,475.25363
3017828,475.25363
3017829,475.25363
3017830,475.2536
3017831,475.2536
3017832,475.25363
3017833,475.25363
3017834,475.25363
3017835,475.2536
3017836,475.2536
3017837,475.25363
3017838,475.25363
3017839,475.25363
3017840,475.2536
3017841,475.2536
3017842,475.25363
3017843,475.25363
3017844,475.25363
3017845,475.2536
3017846,475.2536
3017847,475.25363
3017848,475.25363
3017849,475.25363
3017850,475.2536
3017851,475.2536
3017852,475.25363
3017853,475.25363
3017854,475.25363
3017855,475.2536
3017856,475.2536
3017857,475.25363
3017858,475.25363
3017859,475.25363
3017860,475.2536
3017861,475.2536
3017862,475.25363
3017863,475.25363
3017864,475.25363
3017865,475.2536
3017866,475.2536
3017867,475.25363
3017868,475.25363
3017869,475.25363
3017870,475.2536
3017871,475.2536
3017872,475.25363
3017873,475.25363
3017874,475.25363
3017875,475.2536
3017876,475.2536
3017877,475.25363
3017878,475.25363
3017879,475.25363
3017880,475.2536
3017881,475.2536
3017882,475.25363
3017883,475.25363
3017884,475.25363
3017885,475.2536
3017886,475.2536
3017887,475.25363
3017888,475.25363
3017889,475.25363
3017890,475.2536
3017891,475.2536
3017892,475.25363
3017893,475.25363
3017894,475.25363
3017895,475.2536
3017896,475.2536
3017897,475.25363
3017898,475.25363
3017899,475.25363
3017900,475.2536
3017901,475.2536
3017902,475.25363
3017903,475.25363
3017904,475.25363
3017905,475.2536
3017906,475.2536
3017907,475.25363
3017908,475.25363
3017909,475.25363
3017910,475.2536
3017911,475.2536
3017912,475.25363
3017913,475.25363
3017914,475.25363
3017915,475.2536
3017916,475.2536
3017917,475.25363
3017918,475.25363
3017919,475.25363
3017920,475.2536
3017921,475.2536
3017922,475.25363
3017923,475.25363
3017924,475.25363
3017925,475.2536
3017926,475.2536
3017927,475.25363
3017928,475.25363
3017929,475.25363
3017930,475.2536
3017931,475.2536
3017932,475.25363
3017933,475.25363
3017934,475.25363
3017935,475.2536
3017936,475.2536
3017937,475.25363
3017938,475.25363
3017939,475.25363
3017940,475.2536
3017941,475.2536
3017942,475.25363
3017943,475.25363
3017944,475.25363
3017945,475.2536
3017946,475.2536
3017947,475.25363
3017948,475.25363
3017949,475.25363
3017950,475.2536
3017951,475.2536
3017952,475.25363
3017953,475.25363
3017954,475.25363
3017955,475.2536
3017956,475.2536
3017957,475.25363
3017958,475.25363
3017959,475.25363
3017960,475.2536
3017961,475.2536
3017962,475.25363
3017963,475.25363
3017964,475.25363
3017965,475.2536
3017966,475.2536
3017967,475.25363
3017968,475.25363
3017969,475.25363
3017970,475.2536
3017971,475.2536
3017972,475.25363
3017973,475.25363
3017974,475.25363
3017975,475.2536
3017976,475.2536
3017977,475.25363
3017978,475.25363
3017979,475.25363
3017980,475.2536
3017981,475.2536
3017982,475.25363
3017983,475.25363
3017984,475.25363
3017985,475.2536
3017986,475.2536
3017987,475.25363
3017988,475.25363
3017989,475.25363
3017990,475.2536
3017991,475.2536
3017992,475.25363
3017993,475.25363
3017994,475.25363
3017995,475.2536
3017996,475.2536
3017997,475.25363
3017998,475.25363
3017999,475.25363
3018000,475.2536
3018001,475.2536
3018002,475.25363
3018003,475.25363
3018004,475.25363
3018005,475.2536
3018006,475.2536
3018007,475.25363
3018008,475.25363
3018009,475.25363
3018010,475.2536
3018011,475.2536
3018012,475.25363
3018013,475.25363
3018014,475.25363
3018015,475.2536
3018016,475.2536
3018017,475.25363
3018018,475.25363
3018019,475.25363
3018020,475.2536
3018021,475.2536
3018022,475.25363
3018023,475.25363
3018024,475.25363
3018025,475.2536
3018026,475.2536
3018027,475.25363
3018028,475.25363
3018029,475.25363
3018030,475.2536
3018031,475.2536
3018032,475.25363
3018033,475.25363
3018034,475.25363
3018035,475.2536
3018036,475.2536
3018037,475.25363
3018038,475.25363
3018039,475.25363
3018040,475.2536
3018041,475.2536
3018042,475.25363
3018043,475.25363
3018044,475.25363
3018045,475.2536
3018046,475.2536
3018047,475.25363
3018048,475.25363
3018049,475.25363
3018050,475.2536
3018051,475.2536
3018052,475.25363
3018053,475.25363
3018054,475.25363
3018055,475.2536
3018056,475.2536
3018057,475.25363
3018058,475.25363
3018059,475.25363
3018060,475.2536
3018061,475.2536
3018062,475.25363
3018063,475.25363
3018064,475.25363
3018065,475.2536
3018066,475.2536
3018067,475.25363
3018068,475.25363
3018069,475.25363
3018070,475.2536
3018071,475.2536
3018072,475.25363
3018073,475.25363
3018074,475.25363
3018075,475.2536
3018076,475.2536
3018077,475.25363
3018078,475.25363
3018079,475.25363
3018080,475.2536
3018081,475.2536
3018082,475.25363
3018083,475.25363
3018084,475.25363
3018085,475.2536
3018086,475.2536
3018087,475.25363
3018088,475.25363
3018089,475.25363
3018090,475.2536
3018091,475.2536
3018092,475.25363
3018093,475.25363
3018094,475.25363
3018095,475.2536
3018096,475.2536
3018097,475.25363
3018098,475.25363
3018099,475.25363
3018100,475.2536
3018101,475.2536
3018102,475.25363
3018103,475.25363
3018104,475.25363
3018105,475.2536
3018106,475.2536
3018107,475.25363
3018108,475.25363
3018109,475.25363
3018110,475.2536
3018111,475.2536
3018112,475.25363
3018113,475.25363
3018114,475.25363
3018115,475.2536
3018116,475.2536
3018117,475.25363
3018118,475.25363
3018119,475.25363
3018120,475.2536
3018121,475.2536
3018122,475.25363
3018123,475.25363
3018124,475.25363
3018125,475.2536
3018126,475.2536
3018127,475.25363
3018128,475.25363
3018129,475.25363
3018130,475.2536
3018131,475.2536
3018132,475.25363
3018133,475.25363
3018134,475.25363
3018135,475.2536
3018136,475.2536
